"cod_setor","situacao_setor","homens_soma","mulheres_soma","total","homens_percentual","mulheres_percentual","domicilio"
"251450305000008","8","26","3","29","89.655172413793110","10.3448275862068970","HOMEM"
"251450305000009","8","61","7","68","89.705882352941170","10.2941176470588240","HOMEM"
"251450305000010","8","73","19","92","79.347826086956520","20.6521739130434770","HOMEM"
"251450305000011","8","119","15","134","88.805970149253720","11.1940298507462690","HOMEM"
"251450305000012","8","106","22","128","82.812500000000000","17.1875000000000000","HOMEM"
"251450305000013","8","74","12","86","86.046511627906980","13.9534883720930230","HOMEM"
"251450305000014","8","128","20","148","86.486486486486480","13.5135135135135140","HOMEM"
"251450305000015","8","146","39","185","78.918918918918920","21.0810810810810800","HOMEM"
"251450305000016","8","74","18","92","80.434782608695660","19.5652173913043480","HOMEM"
"251450305000017","8","79","82","161","49.068322981366460","50.9316770186335400","MULHER"
"251450305000018","8","178","31","209","85.167464114832540","14.8325358851674650","HOMEM"
"251450305000019","8","117","20","137","85.401459854014600","14.5985401459854010","HOMEM"
"251450305000020","8","96","13","109","88.073394495412840","11.9266055045871560","HOMEM"
"251450305000021","8","44","6","50","88.000000000000000","12.0000000000000000","HOMEM"
"251450305000022","8","96","16","112","85.714285714285710","14.2857142857142860","HOMEM"
"251450305000023","1","211","86","297","71.043771043771050","28.9562289562289550","HOMEM"
"251450305000024","1","182","66","248","73.387096774193550","26.6129032258064520","HOMEM"
"251450305000025","1","180","68","248","72.580645161290320","27.4193548387096760","HOMEM"
"251450305000026","1","230","64","294","78.231292517006800","21.7687074829931970","HOMEM"
"251450305000027","1","80","247","327","24.464831804281346","75.5351681957186500","MULHER"
"251450305000028","1","157","55","212","74.056603773584910","25.9433962264150930","HOMEM"
"251450305000029","5","96","11","107","89.719626168224300","10.2803738317757020","HOMEM"
"251450310000001","1","55","14","69","79.710144927536230","20.2898550724637700","HOMEM"
"251450310000002","8","108","9","117","92.307692307692300","7.6923076923076925","HOMEM"
"251450310000003","8","97","23","120","80.833333333333330","19.1666666666666680","HOMEM"
"251455205000001","1","119","75","194","61.340206185567010","38.6597938144329900","HOMEM"
"251455205000002","8","76","23","99","76.767676767676760","23.2323232323232320","HOMEM"
"251455205000003","8","107","31","138","77.536231884057970","22.4637681159420270","HOMEM"
"251455205000004","8","44","36","80","55.000000000000000","45.0000000000000000","HOMEM"
"251455205000005","8","66","30","96","68.750000000000000","31.2500000000000000","HOMEM"
"251455205000006","8","125","25","150","83.333333333333330","16.6666666666666680","HOMEM"
"251455205000007","8","45","22","67","67.164179104477610","32.8358208955223900","HOMEM"
"251455205000008","8","81","30","111","72.972972972972970","27.0270270270270280","HOMEM"
"251455205000009","8","108","55","163","66.257668711656440","33.7423312883435600","HOMEM"
"251460205000001","1","17","59","76","22.368421052631580","77.6315789473684200","MULHER"
"251460205000002","8","33","134","167","19.760479041916167","80.2395209580838300","MULHER"
"251460205000003","8","55","119","174","31.609195402298850","68.3908045977011500","MULHER"
"251460205000004","8","18","38","56","32.142857142857146","67.8571428571428600","MULHER"
"251460205000005","8","27","67","94","28.723404255319150","71.2765957446808500","MULHER"
"251460205000006","1","188","126","314","59.872611464968150","40.1273885350318500","HOMEM"
"251465105000001","1","104","141","245","42.448979591836730","57.5510204081632700","MULHER"
"251465105000002","8","45","52","97","46.391752577319586","53.6082474226804140","MULHER"
"251465105000003","8","28","31","59","47.457627118644070","52.5423728813559300","MULHER"
"251465105000004","8","21","0","21","100.000000000000000","0.0000000000000000","HOMEM"
"251470105000001","1","163","143","306","53.267973856209150","46.7320261437908500","HOMEM"
"251470105000002","1","153","49","202","75.742574257425740","24.2574257425742560","HOMEM"
"251470105000003","8","44","1","45","97.777777777777770","2.2222222222222223","HOMEM"
"251470105000004","8","73","23","96","76.041666666666670","23.9583333333333320","HOMEM"
"251470105000005","8","24","2","26","92.307692307692300","7.6923076923076925","HOMEM"
"251470105000006","8","123","36","159","77.358490566037730","22.6415094339622630","HOMEM"
"251470105000007","8","52","8","60","86.666666666666670","13.3333333333333340","HOMEM"
"251470105000008","1","161","79","240","67.083333333333330","32.9166666666666640","HOMEM"
"251480005000001","1","183","130","313","58.466453674121404","41.5335463258785960","HOMEM"
"251480005000002","1","154","71","225","68.444444444444440","31.5555555555555570","HOMEM"
"251480005000003","8","169","41","210","80.476190476190480","19.5238095238095260","HOMEM"
"251480005000004","8","47","22","69","68.115942028985500","31.8840579710144920","HOMEM"
"251480005000005","8","147","46","193","76.165803108808290","23.8341968911917100","HOMEM"
"251480005000006","8","94","90","184","51.086956521739130","48.9130434782608700","HOMEM"
"251480005000007","8","46","17","63","73.015873015873010","26.9841269841269840","HOMEM"
"251490905000001","1","46","168","214","21.495327102803740","78.5046728971962600","MULHER"
"251490905000002","1","71","139","210","33.809523809523810","66.1904761904761900","MULHER"
"251490905000003","1","170","93","263","64.638783269961980","35.3612167300380240","HOMEM"
"251490905000004","1","90","90","180","50.000000000000000","50.0000000000000000","IGUAL"
"251490905000005","1","179","129","308","58.116883116883116","41.8831168831168840","HOMEM"
"251490905000006","1","184","95","279","65.949820788530460","34.0501792114695300","HOMEM"
"251490905000007","8","70","10","80","87.500000000000000","12.5000000000000000","HOMEM"
"251490905000008","8","37","3","40","92.500000000000000","7.5000000000000000","HOMEM"
"251490905000009","8","41","4","45","91.111111111111110","8.8888888888888900","HOMEM"
"251490905000010","8","48","8","56","85.714285714285710","14.2857142857142860","HOMEM"
"251490905000011","8","36","34","70","51.428571428571430","48.5714285714285700","HOMEM"
"251490905000012","8","47","11","58","81.034482758620680","18.9655172413793100","HOMEM"
"251490905000013","8","65","8","73","89.041095890410960","10.9589041095890400","HOMEM"
"251490905000014","8","23","8","31","74.193548387096770","25.8064516129032240","HOMEM"
"251490905000015","8","50","7","57","87.719298245614040","12.2807017543859660","HOMEM"
"251490905000016","1","133","57","190","70.000000000000000","30.0000000000000000","HOMEM"
"251490905000017","1","130","62","192","67.708333333333330","32.2916666666666640","HOMEM"
"251500505000001","1","95","106","201","47.263681592039800","52.7363184079602000","MULHER"
"251500505000002","1","128","96","224","57.142857142857146","42.8571428571428540","HOMEM"
"251500505000003","8","128","117","245","52.244897959183675","47.7551020408163250","HOMEM"
"251500505000004","8","123","24","147","83.673469387755100","16.3265306122449000","HOMEM"
"251500505000005","8","150","47","197","76.142131979695440","23.8578680203045700","HOMEM"
"251500505000006","8","177","180","357","49.579831932773110","50.4201680672268900","MULHER"
"251500505000007","8","11","8","19","57.894736842105260","42.1052631578947400","HOMEM"
"251500505000008","1","72","74","146","49.315068493150680","50.6849315068493200","MULHER"
"251500505000009","1","142","95","237","59.915611814345990","40.0843881856540100","HOMEM"
"251510405000001","1","124","79","203","61.083743842364534","38.9162561576354660","HOMEM"
"251510405000002","1","181","99","280","64.642857142857140","35.3571428571428540","HOMEM"
"251510405000003","1","228","104","332","68.674698795180720","31.3253012048192760","HOMEM"
"251510405000004","8","91","26","117","77.777777777777770","22.2222222222222200","HOMEM"
"251510405000005","8","176","67","243","72.427983539094650","27.5720164609053500","HOMEM"
"251510405000006","8","229","56","285","80.350877192982450","19.6491228070175450","HOMEM"
"251510405000007","8","117","46","163","71.779141104294480","28.2208588957055220","HOMEM"
"251510405000008","8","39","14","53","73.584905660377360","26.4150943396226400","HOMEM"
"251510405000009","8","146","44","190","76.842105263157890","23.1578947368421060","HOMEM"
"251510405000010","8","71","22","93","76.344086021505380","23.6559139784946240","HOMEM"
"251510405000011","8","82","61","143","57.342657342657340","42.6573426573426600","HOMEM"
"251510405000012","8","301","141","442","68.099547511312220","31.9004524886877830","HOMEM"
"251510405000013","1","136","75","211","64.454976303317540","35.5450236966824600","HOMEM"
"251510405000014","1","83","43","126","65.873015873015870","34.1269841269841300","HOMEM"
"251510405000015","1","126","118","244","51.639344262295080","48.3606557377049200","HOMEM"
"251520305000001","1","52","79","131","39.694656488549620","60.3053435114503800","MULHER"
"251520305000002","1","72","79","151","47.682119205298015","52.3178807947019850","MULHER"
"251520305000003","8","58","67","125","46.400000000000000","53.6000000000000000","MULHER"
"251520305000004","8","111","11","122","90.983606557377040","9.0163934426229500","HOMEM"
"251520305000005","8","69","27","96","71.875000000000000","28.1250000000000000","HOMEM"
"251520305000006","1","166","85","251","66.135458167330680","33.8645418326693250","HOMEM"
"251520305000007","1","90","78","168","53.571428571428570","46.4285714285714300","HOMEM"
"251530205000001","1","152","113","265","57.358490566037740","42.6415094339622600","HOMEM"
"251530205000002","1","212","100","312","67.948717948717940","32.0512820512820500","HOMEM"
"251530205000003","1","149","53","202","73.762376237623770","26.2376237623762380","HOMEM"
"251530205000004","1","150","106","256","58.593750000000000","41.4062500000000000","HOMEM"
"251530205000005","1","100","65","165","60.606060606060610","39.3939393939393900","HOMEM"
"251530205000006","1","64","186","250","25.600000000000000","74.4000000000000000","MULHER"
"251530205000007","1","132","93","225","58.666666666666664","41.3333333333333360","HOMEM"
"251530205000008","1","128","105","233","54.935622317596570","45.0643776824034300","HOMEM"
"251530205000009","1","86","211","297","28.956228956228955","71.0437710437710500","MULHER"
"251530205000010","1","135","99","234","57.692307692307690","42.3076923076923100","HOMEM"
"251530205000011","1","95","285","380","25.000000000000000","75.0000000000000000","MULHER"
"251530205000012","1","138","94","232","59.482758620689660","40.5172413793103400","HOMEM"
"251530205000013","1","213","113","326","65.337423312883430","34.6625766871165600","HOMEM"
"251530205000014","1","127","105","232","54.741379310344826","45.2586206896551740","HOMEM"
"251530205000015","1","58","156","214","27.102803738317757","72.8971962616822400","MULHER"
"251530205000016","1","75","175","250","30.000000000000000","70.0000000000000000","MULHER"
"251530205000017","1","91","138","229","39.737991266375545","60.2620087336244550","MULHER"
"251530205000018","1","154","123","277","55.595667870036100","44.4043321299639000","HOMEM"
"251530205000019","1","196","83","279","70.250896057347670","29.7491039426523300","HOMEM"
"251530205000020","1","276","113","389","70.951156812339330","29.0488431876606700","HOMEM"
"251530205000021","1","115","131","246","46.747967479674800","53.2520325203252000","MULHER"
"251530205000022","1","64","36","100","64.000000000000000","36.0000000000000000","HOMEM"
"251530205000023","1","161","134","295","54.576271186440680","45.4237288135593200","HOMEM"
"251530205000024","1","186","112","298","62.416107382550340","37.5838926174496600","HOMEM"
"251530205000025","1","197","103","300","65.666666666666670","34.3333333333333360","HOMEM"
"251530205000026","1","187","100","287","65.156794425087110","34.8432055749128900","HOMEM"
"251530205000027","1","156","64","220","70.909090909090900","29.0909090909090900","HOMEM"
"251530205000028","1","248","100","348","71.264367816091950","28.7356321839080450","HOMEM"
"251530205000029","1","192","88","280","68.571428571428570","31.4285714285714270","HOMEM"
"251530205000030","1","130","87","217","59.907834101382490","40.0921658986175100","HOMEM"
"251530205000031","1","299","216","515","58.058252427184460","41.9417475728155400","HOMEM"
"251530205000032","1","145","113","258","56.201550387596896","43.7984496124031040","HOMEM"
"251530205000033","1","237","104","341","69.501466275659820","30.4985337243401770","HOMEM"
"251530205000034","1","164","59","223","73.542600896860990","26.4573991031390140","HOMEM"
"251530205000035","1","118","370","488","24.180327868852460","75.8196721311475400","MULHER"
"251530205000036","1","84","60","144","58.333333333333336","41.6666666666666640","HOMEM"
"251530205000037","8","108","25","133","81.203007518797000","18.7969924812030060","HOMEM"
"251530205000038","8","76","15","91","83.516483516483520","16.4835164835164820","HOMEM"
"251530205000039","8","48","17","65","73.846153846153840","26.1538461538461530","HOMEM"
"251530205000040","8","68","13","81","83.950617283950620","16.0493827160493830","HOMEM"
"251530205000041","5","54","7","61","88.524590163934420","11.4754098360655730","HOMEM"
"251530205000042","8","54","77","131","41.221374045801525","58.7786259541984750","MULHER"
"251530205000043","8","192","40","232","82.758620689655170","17.2413793103448300","HOMEM"
"251530205000044","8","195","33","228","85.526315789473680","14.4736842105263150","HOMEM"
"251530205000045","8","171","46","217","78.801843317972360","21.1981566820276500","HOMEM"
"251530205000046","8","96","19","115","83.478260869565220","16.5217391304347800","HOMEM"
"251530205000047","8","178","34","212","83.962264150943400","16.0377358490566020","HOMEM"
"251530205000048","5","349","93","442","78.959276018099540","21.0407239819004520","HOMEM"
"251530205000049","5","113","63","176","64.204545454545450","35.7954545454545500","HOMEM"
"251530205000050","5","66","38","104","63.461538461538460","36.5384615384615400","HOMEM"
"251530205000051","5","40","9","49","81.632653061224490","18.3673469387755120","HOMEM"
"251530205000052","5","55","8","63","87.301587301587300","12.6984126984126980","HOMEM"
"251530205000053","5","95","48","143","66.433566433566440","33.5664335664335700","HOMEM"
"251530205000054","5","112","62","174","64.367816091954030","35.6321839080459740","HOMEM"
"251530205000055","1","109","57","166","65.662650602409640","34.3373493975903600","HOMEM"
"251530205000056","1","62","157","219","28.310502283105023","71.6894977168949800","MULHER"
"251530205000057","1","91","89","180","50.555555555555560","49.4444444444444400","HOMEM"
"251530205000058","1","175","64","239","73.221757322175730","26.7782426778242670","HOMEM"
"251530205000059","5","16","31","47","34.042553191489360","65.9574468085106400","MULHER"
"251530220000001","1","242","72","314","77.070063694267520","22.9299363057324830","HOMEM"
"251530220000002","8","56","6","62","90.322580645161300","9.6774193548387100","HOMEM"
"251530220000003","8","74","12","86","86.046511627906980","13.9534883720930230","HOMEM"
"251530220000004","8","136","52","188","72.340425531914890","27.6595744680851080","HOMEM"
"251540105000001","1","84","100","184","45.652173913043480","54.3478260869565200","MULHER"
"251540105000002","8","94","7","101","93.069306930693070","6.9306930693069310","HOMEM"
"251540110000001","1","212","106","318","66.666666666666670","33.3333333333333360","HOMEM"
"251540110000002","1","131","70","201","65.174129353233840","34.8258706467661700","HOMEM"
"251540110000003","1","208","123","331","62.839879154078550","37.1601208459214500","HOMEM"
"251540110000004","8","93","53","146","63.698630136986300","36.3013698630137000","HOMEM"
"251540110000005","8","263","52","315","83.492063492063500","16.5079365079365100","HOMEM"
"251540110000006","8","248","81","329","75.379939209726440","24.6200607902735560","HOMEM"
"251540110000007","8","341","144","485","70.309278350515470","29.6907216494845370","HOMEM"
"251540110000008","1","138","74","212","65.094339622641510","34.9056603773584940","HOMEM"
"251550005000001","1","61","61","122","50.000000000000000","50.0000000000000000","IGUAL"
"251550005000002","1","111","91","202","54.950495049504950","45.0495049504950500","HOMEM"
"251550005000003","1","116","126","242","47.933884297520660","52.0661157024793400","MULHER"
"251550005000004","1","128","140","268","47.761194029850750","52.2388059701492500","MULHER"
"251550005000005","1","127","136","263","48.288973384030420","51.7110266159695800","MULHER"
"251550005000006","1","161","152","313","51.437699680511180","48.5623003194888200","HOMEM"
"251550005000007","1","163","137","300","54.333333333333336","45.6666666666666640","HOMEM"
"251550005000008","1","84","239","323","26.006191950464395","73.9938080495356000","MULHER"
"251550005000009","1","125","160","285","43.859649122807020","56.1403508771929800","MULHER"
"251550005000010","8","75","22","97","77.319587628865970","22.6804123711340200","HOMEM"
"251550005000011","8","59","89","148","39.864864864864860","60.1351351351351400","MULHER"
"251550005000012","8","58","26","84","69.047619047619050","30.9523809523809530","HOMEM"
"251550005000013","8","112","55","167","67.065868263473050","32.9341317365269400","HOMEM"
"251550005000014","8","128","48","176","72.727272727272730","27.2727272727272730","HOMEM"
"251550005000015","8","144","36","180","80.000000000000000","20.0000000000000000","HOMEM"
"251550005000016","4","119","66","185","64.324324324324320","35.6756756756756800","HOMEM"
"251550005000017","1","100","64","164","60.975609756097560","39.0243902439024400","HOMEM"
"251550015000001","1","112","73","185","60.540540540540540","39.4594594594594600","HOMEM"
"251550015000002","8","43","27","70","61.428571428571430","38.5714285714285700","HOMEM"
"251550015000003","8","35","15","50","70.000000000000000","30.0000000000000000","HOMEM"
"251550020000001","1","18","10","28","64.285714285714290","35.7142857142857150","HOMEM"
"251550020000002","8","37","40","77","48.051948051948050","51.9480519480519500","MULHER"
"251550020000003","8","50","75","125","40.000000000000000","60.0000000000000000","MULHER"
"251550020000004","5","19","25","44","43.181818181818180","56.8181818181818200","MULHER"
"251560905000001","1","159","139","298","53.355704697986575","46.6442953020134250","HOMEM"
"251560905000002","1","143","171","314","45.541401273885350","54.4585987261146500","MULHER"
"251560905000003","8","59","35","94","62.765957446808514","37.2340425531914860","HOMEM"
"251560905000004","4","55","46","101","54.455445544554460","45.5445544554455400","HOMEM"
"251560905000005","8","63","26","89","70.786516853932580","29.2134831460674140","HOMEM"
"251570805000001","1","204","107","311","65.594855305466240","34.4051446945337600","HOMEM"
"251570805000002","1","162","80","242","66.942148760330580","33.0578512396694200","HOMEM"
"251570805000003","8","98","23","121","80.991735537190080","19.0082644628099200","HOMEM"
"251570805000004","8","147","40","187","78.609625668449200","21.3903743315508020","HOMEM"
"251580705000001","1","117","180","297","39.393939393939390","60.6060606060606100","MULHER"
"251580705000002","1","109","172","281","38.790035587188610","61.2099644128113900","MULHER"
"251580705000003","1","173","116","289","59.861591695501730","40.1384083044982700","HOMEM"
"251580705000004","1","178","147","325","54.769230769230770","45.2307692307692300","HOMEM"
"251580705000005","8","30","10","40","75.000000000000000","25.0000000000000000","HOMEM"
"251580705000006","8","75","33","108","69.444444444444440","30.5555555555555570","HOMEM"
"251580705000007","8","93","29","122","76.229508196721310","23.7704918032786880","HOMEM"
"251580705000008","8","32","37","69","46.376811594202900","53.6231884057971000","MULHER"
"251580705000009","8","83","145","228","36.403508771929820","63.5964912280701800","MULHER"
"251580705000010","8","68","47","115","59.130434782608695","40.8695652173913050","HOMEM"
"251580705000011","8","111","88","199","55.778894472361806","44.2211055276381940","HOMEM"
"251580705000012","4","20","100","120","16.666666666666668","83.3333333333333300","MULHER"
"251590605000001","1","144","162","306","47.058823529411770","52.9411764705882300","MULHER"
"251590605000002","1","95","63","158","60.126582278481010","39.8734177215189900","HOMEM"
"251590605000003","1","137","76","213","64.319248826291070","35.6807511737089200","HOMEM"
"251590605000004","8","69","7","76","90.789473684210520","9.2105263157894740","HOMEM"
"251590605000005","8","9","2","11","81.818181818181810","18.1818181818181830","HOMEM"
"251590605000006","8","27","2","29","93.103448275862060","6.8965517241379310","HOMEM"
"251590605000007","8","16","1","17","94.117647058823540","5.8823529411764710","HOMEM"
"251590605000008","8","37","5","42","88.095238095238100","11.9047619047619050","HOMEM"
"251590605000009","8","86","18","104","82.692307692307700","17.3076923076923070","HOMEM"
"251590605000010","8","49","31","80","61.250000000000000","38.7500000000000000","HOMEM"
"251590605000011","8","88","24","112","78.571428571428570","21.4285714285714270","HOMEM"
"251590605000012","8","9","5","14","64.285714285714290","35.7142857142857150","HOMEM"
"251590605000013","1","121","74","195","62.051282051282050","37.9487179487179500","HOMEM"
"251590605000014","1","94","40","134","70.149253731343280","29.8507462686567170","HOMEM"
"251590605000015","8","174","39","213","81.690140845070420","18.3098591549295760","HOMEM"
"251593005000001","1","154","83","237","64.978902953586500","35.0210970464135000","HOMEM"
"251593005000002","1","103","56","159","64.779874213836480","35.2201257861635200","HOMEM"
"251593005000003","8","106","20","126","84.126984126984130","15.8730158730158730","HOMEM"
"251593005000004","8","137","39","176","77.840909090909100","22.1590909090909100","HOMEM"
"251593005000005","1","243","85","328","74.085365853658530","25.9146341463414630","HOMEM"
"251593005000006","1","173","86","259","66.795366795366790","33.2046332046332040","HOMEM"
"251597105000001","1","152","103","255","59.607843137254900","40.3921568627451000","HOMEM"
"251597105000002","8","113","53","166","68.072289156626510","31.9277108433734930","HOMEM"
"251597105000003","8","192","63","255","75.294117647058830","24.7058823529411780","HOMEM"
"251597105000004","8","90","45","135","66.666666666666670","33.3333333333333360","HOMEM"
"251597105000005","8","65","25","90","72.222222222222230","27.7777777777777800","HOMEM"
"251597105000006","8","123","32","155","79.354838709677420","20.6451612903225800","HOMEM"
"251597105000007","8","164","41","205","80.000000000000000","20.0000000000000000","HOMEM"
"251597105000008","8","117","55","172","68.023255813953480","31.9767441860465130","HOMEM"
"251597105000009","8","69","30","99","69.696969696969700","30.3030303030303050","HOMEM"
"251597105000010","5","103","49","152","67.763157894736840","32.2368421052631600","HOMEM"
"251597105000011","8","143","96","239","59.832635983263600","40.1673640167364000","HOMEM"
"251597105000012","8","80","28","108","74.074074074074080","25.9259259259259270","HOMEM"
"251600305000001","1","86","162","248","34.677419354838710","65.3225806451613000","MULHER"
"251600305000002","1","88","219","307","28.664495114006513","71.3355048859934900","MULHER"
"251600305000003","1","133","134","267","49.812734082397010","50.1872659176029900","MULHER"
"251600305000004","1","64","80","144","44.444444444444440","55.5555555555555600","MULHER"
"251600305000005","1","71","182","253","28.063241106719367","71.9367588932806300","MULHER"
"251600305000006","1","223","104","327","68.195718654434240","31.8042813455657480","HOMEM"
"251600305000007","1","89","225","314","28.343949044585987","71.6560509554140200","MULHER"
"251600305000008","1","235","200","435","54.022988505747130","45.9770114942528700","HOMEM"
"251600305000009","1","71","142","213","33.333333333333336","66.6666666666666700","MULHER"
"251600305000010","1","184","121","305","60.327868852459020","39.6721311475409800","HOMEM"
"251600305000011","1","136","145","281","48.398576512455510","51.6014234875444900","MULHER"
"251600305000012","1","211","107","318","66.352201257861640","33.6477987421383600","HOMEM"
"251600305000013","1","135","122","257","52.529182879377430","47.4708171206225700","HOMEM"
"251600305000014","1","124","94","218","56.880733944954130","43.1192660550458700","HOMEM"
"251600305000015","1","174","113","287","60.627177700348430","39.3728222996515700","HOMEM"
"251600305000016","1","109","90","199","54.773869346733670","45.2261306532663300","HOMEM"
"251600305000017","1","127","108","235","54.042553191489360","45.9574468085106400","HOMEM"
"251600305000018","1","136","119","255","53.333333333333336","46.6666666666666640","HOMEM"
"251600305000019","1","109","164","273","39.926739926739930","60.0732600732600700","MULHER"
"251600305000020","1","127","84","211","60.189573459715640","39.8104265402843600","HOMEM"
"251600305000021","8","68","156","224","30.357142857142858","69.6428571428571400","MULHER"
"251600305000022","8","31","56","87","35.632183908045974","64.3678160919540300","MULHER"
"251600305000023","8","71","43","114","62.280701754385966","37.7192982456140340","HOMEM"
"251600305000024","8","167","48","215","77.674418604651170","22.3255813953488380","HOMEM"
"251600305000025","8","39","22","61","63.934426229508200","36.0655737704918000","HOMEM"
"251600305000026","8","92","35","127","72.440944881889760","27.5590551181102370","HOMEM"
"251600305000027","8","41","13","54","75.925925925925920","24.0740740740740730","HOMEM"
"251600305000028","8","109","17","126","86.507936507936500","13.4920634920634920","HOMEM"
"251600305000029","8","30","43","73","41.095890410958900","58.9041095890411000","MULHER"
"251600305000030","8","87","25","112","77.678571428571430","22.3214285714285730","HOMEM"
"251600305000031","8","68","7","75","90.666666666666670","9.3333333333333340","HOMEM"
"251600305000032","5","84","113","197","42.639593908629440","57.3604060913705600","MULHER"
"251600305000033","8","28","40","68","41.176470588235300","58.8235294117647000","MULHER"
"251600305000034","8","113","36","149","75.838926174496650","24.1610738255033550","HOMEM"
"251600305000035","1","89","62","151","58.940397350993380","41.0596026490066200","HOMEM"
"251600305000036","1","74","53","127","58.267716535433074","41.7322834645669260","HOMEM"
"251600305000037","8","81","65","146","55.479452054794520","44.5205479452054800","HOMEM"
"251600305000038","8","47","16","63","74.603174603174610","25.3968253968253950","HOMEM"
"251600305000039","8","120","36","156","76.923076923076920","23.0769230769230770","HOMEM"
"251610205000001","1","112","118","230","48.695652173913050","51.3043478260869500","MULHER"
"251610205000002","1","139","91","230","60.434782608695650","39.5652173913043500","HOMEM"
"251610205000003","1","125","78","203","61.576354679802954","38.4236453201970460","HOMEM"
"251610205000004","1","156","72","228","68.421052631578950","31.5789473684210500","HOMEM"
"251610205000005","1","89","98","187","47.593582887700535","52.4064171122994650","MULHER"
"251610205000006","1","101","108","209","48.325358851674640","51.6746411483253600","MULHER"
"251610205000007","1","124","54","178","69.662921348314610","30.3370786516853920","HOMEM"
"251610205000008","1","123","99","222","55.405405405405400","44.5945945945946000","HOMEM"
"251610205000009","8","121","35","156","77.564102564102570","22.4358974358974340","HOMEM"
"251610205000010","8","165","63","228","72.368421052631580","27.6315789473684200","HOMEM"
"251610205000011","8","135","32","167","80.838323353293420","19.1616766467065850","HOMEM"
"251610205000012","8","149","44","193","77.202072538860110","22.7979274611398960","HOMEM"
"251610205000013","1","140","110","250","56.000000000000000","44.0000000000000000","HOMEM"
"251610205000014","1","160","76","236","67.796610169491530","32.2033898305084800","HOMEM"
"251610205000015","1","152","53","205","74.146341463414630","25.8536585365853680","HOMEM"
"251610205000016","1","133","82","215","61.860465116279070","38.1395348837209300","HOMEM"
"251610205000017","1","117","56","173","67.630057803468200","32.3699421965317950","HOMEM"
"251610205000018","1","101","72","173","58.381502890173410","41.6184971098265900","HOMEM"
"251610210000001","1","12","8","20","60.000000000000000","40.0000000000000000","HOMEM"
"251610210000002","8","173","63","236","73.305084745762710","26.6949152542372870","HOMEM"
"251615105000001","1","115","86","201","57.213930348258710","42.7860696517412900","HOMEM"
"251615105000002","1","156","135","291","53.608247422680414","46.3917525773195860","HOMEM"
"251615105000003","8","73","13","86","84.883720930232560","15.1162790697674420","HOMEM"
"251615105000004","8","59","9","68","86.764705882352940","13.2352941176470580","HOMEM"
"251615105000005","8","71","17","88","80.681818181818190","19.3181818181818170","HOMEM"
"251615105000006","8","66","21","87","75.862068965517240","24.1379310344827580","HOMEM"
"251615105000007","5","32","8","40","80.000000000000000","20.0000000000000000","HOMEM"
"251615105000008","5","36","22","58","62.068965517241380","37.9310344827586200","HOMEM"
"251620105000001","1","113","65","178","63.483146067415730","36.5168539325842700","HOMEM"
"251620105000002","1","210","98","308","68.181818181818190","31.8181818181818170","HOMEM"
"251620105000003","1","136","157","293","46.416382252559730","53.5836177474402700","MULHER"
"251620105000004","1","211","121","332","63.554216867469880","36.4457831325301200","HOMEM"
"251620105000005","1","100","152","252","39.682539682539684","60.3174603174603160","MULHER"
"251620105000006","1","121","72","193","62.694300518134720","37.3056994818652800","HOMEM"
"251620105000007","1","94","50","144","65.277777777777770","34.7222222222222200","HOMEM"
"251620105000008","1","224","92","316","70.886075949367080","29.1139240506329100","HOMEM"
"251620105000009","1","147","87","234","62.820512820512820","37.1794871794871800","HOMEM"
"251620105000010","1","136","98","234","58.119658119658120","41.8803418803418800","HOMEM"
"251620105000011","1","191","169","360","53.055555555555560","46.9444444444444400","HOMEM"
"251620105000012","1","116","144","260","44.615384615384610","55.3846153846153900","MULHER"
"251620105000013","1","200","143","343","58.309037900874635","41.6909620991253650","HOMEM"
"251620105000014","1","158","71","229","68.995633187772920","31.0043668122270760","HOMEM"
"251620105000015","1","214","71","285","75.087719298245620","24.9122807017543870","HOMEM"
"251620105000016","1","239","114","353","67.705382436260620","32.2946175637393800","HOMEM"
"251620105000017","1","180","61","241","74.688796680497930","25.3112033195020740","HOMEM"
"251620105000018","1","203","87","290","70.000000000000000","30.0000000000000000","HOMEM"
"251620105000019","1","179","151","330","54.242424242424240","45.7575757575757600","HOMEM"
"251620105000020","1","140","135","275","50.909090909090910","49.0909090909090900","HOMEM"
"251620105000021","1","170","103","273","62.271062271062270","37.7289377289377300","HOMEM"
"251620105000022","1","159","73","232","68.534482758620680","31.4655172413793100","HOMEM"
"251620105000023","1","85","110","195","43.589743589743590","56.4102564102564100","MULHER"
"251620105000024","1","64","143","207","30.917874396135264","69.0821256038647400","MULHER"
"251620105000025","1","132","121","253","52.173913043478260","47.8260869565217400","HOMEM"
"251620105000026","1","308","97","405","76.049382716049380","23.9506172839506170","HOMEM"
"251620105000027","1","295","115","410","71.951219512195120","28.0487804878048760","HOMEM"
"251620105000028","1","163","97","260","62.692307692307690","37.3076923076923100","HOMEM"
"251620105000029","1","148","95","243","60.905349794238680","39.0946502057613200","HOMEM"
"251620105000030","1","145","104","249","58.232931726907630","41.7670682730923700","HOMEM"
"251620105000031","1","186","76","262","70.992366412213740","29.0076335877862600","HOMEM"
"251620105000032","1","184","115","299","61.538461538461540","38.4615384615384600","HOMEM"
"251620105000033","1","192","135","327","58.715596330275230","41.2844036697247700","HOMEM"
"251620105000034","1","143","94","237","60.337552742616030","39.6624472573839700","HOMEM"
